trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
1,1.3867100455,1.3997186551,0.4177735385,0.5822264615,0.0395459703,11.901899292,0.340264861,0.495282216,LINEAR
1,1.3998844041,1.4020964868,0.4177735385,0.5822264615,0.0395459703,10.291183941,0.340264861,0.495282216,LINEAR
1,1.4187422729,1.4307593592,0.4177735385,0.5822264615,0.0395459703,12.584702265,0.340264861,0.495282216,LINEAR
1,1.4369273256,1.458315374,0.4177735385,0.5822264615,0.0395459703,12.484579278,0.340264861,0.495282216,LINEAR
1,1.46782774,1.4715043486,0.4177735385,0.5822264615,0.0395459703,7.9136801325,0.340264861,0.495282216,LINEAR
1,1.4754650183,1.4762266657,0.4177735385,0.5822264615,0.0395459703,3.9129930483,0.340264861,0.495282216,LINEAR
1,1.4784194513,1.478528745,0.4177735385,0.5822264615,0.0395459703,2.7714218792,0.340264861,0.495282216,LINEAR
1,1.4792865337,1.4989593304,0.4177735385,0.5822264615,0.0395459703,1.0596386488,0.340264861,0.495282216,LINEAR
1,1.5114406482,1.5210584162,0.4177735385,0.5822264615,0.0395459703,0.3835420851,0.340264861,0.495282216,LINEAR
1,1.5473954132,1.5503101291,0.4177735385,0.5822264615,0.0395459703,9.924842134,0.340264861,0.495282216,LINEAR
1,1.5504830328,1.5547534951,0.4177735385,0.5822264615,0.0395459703,8.2130589035,0.340264861,0.495282216,LINEAR
1,1.5780934581,1.5891816996,0.4177735385,0.5822264615,0.0395459703,1.569121405,0.340264861,0.495282216,LINEAR
1,1.6416099459,1.6671548044,0.4177735385,0.5822264615,0.0395459703,2.3811499092,0.340264861,0.495282216,LINEAR
1,1.6843076834,1.6854623198,0.3490336416,0.6509663584,0.0394309527,0,0.2717503943,0.4263168889,LINEAR
1,1.7103295728,1.7192342318,0.3490336416,0.6509663584,0.0394309527,11.156719689,0.2717503943,0.4263168889,LINEAR
1,1.7288294232,1.7288509622,0.3490336416,0.6509663584,0.0394309527,11.964093926,0.2717503943,0.4263168889,LINEAR
1,1.7910918093,1.8085957247,0.3490336416,0.6509663584,0.0394309527,1.8361799494,0.2717503943,0.4263168889,LINEAR
1,1.8193128034,1.8212695559,0.3070461373,0.6929538627,0.0388779837,0,0.2308466894,0.3832455851,LINEAR
1,1.8717295284,1.8737711794,0.1261712168,0.8738287832,0.0255976763,0,0.0760006931,0.1763417405,LINEAR
1,1.9333322636,1.9476896419,0.1261712168,0.8738287832,0.0255976763,11.775116281,0.0760006931,0.1763417405,LINEAR
1,2.0601430766,2.0803542353,0.1261712168,0.8738287832,0.0255976763,9.9162552499,0.0760006931,0.1763417405,LINEAR
1,2.1079279332,2.108596143,0.1261712168,0.8738287832,0.0255976763,5.033396618,0.0760006931,0.1763417405,LINEAR
1,2.1630951668,2.1715749391,0.1261712168,0.8738287832,0.0255976763,4.2128355288,0.0760006931,0.1763417405,LINEAR
1,2.2249631106,2.2451934947,0.1261712168,0.8738287832,0.0255976763,1.8128878216,0.0760006931,0.1763417405,LINEAR
1,2.3049865802,2.3062096367,0.1261712168,0.8738287832,0.0255976763,13.385676633,0.0760006931,0.1763417405,LINEAR
1,2.310926954,2.3130064154,0.1173162513,0.8826837487,0.0251106361,0,0.068100309,0.1665321936,LINEAR
1,2.3797469476,2.3967165055,0.1173162513,0.8826837487,0.0251106361,3.0718694952,0.068100309,0.1665321936,LINEAR
1,2.4703000921,2.498949918,0.1173162513,0.8826837487,0.0251106361,6.5615684731,0.068100309,0.1665321936,LINEAR
1,2.5305522596,2.5323887664,0.0680150714,0.9319849286,0.0192257592,0,0.0303332757,0.105696867,LINEAR
1,2.6240254187,2.6269423929,0.0680150714,0.9319849286,0.0192257592,0.7318245852,0.0303332757,0.105696867,LINEAR
1,2.7250346965,2.7328466079,0.0680150714,0.9319849286,0.0192257592,22.516721892,0.0303332757,0.105696867,LINEAR
1,2.8004428886,2.8038707105,0.0680150714,0.9319849286,0.0192257592,15.94488112,0.0303332757,0.105696867,LINEAR
1,2.9748663388,3.0211242221,0.0590893089,0.9409106911,0.0191043723,0,0.0216454272,0.0965331905,LINEAR
1,3.523170875,3.6466379914,0,1,0,0,0,0,LINEAR
