trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
0,2.7959667445,2.8067091976,0.1531368891,0.8468631109,0.0281154407,18.410490735,0.098031638,0.2082421403,LINEAR
0,2.8289060737,2.8382158161,0.1531368891,0.8468631109,0.0281154407,14.298915697,0.098031638,0.2082421403,LINEAR
0,2.8392936249,2.8561973988,0.1531368891,0.8468631109,0.0281154407,10.18734066,0.098031638,0.2082421403,LINEAR
0,2.8719955824,2.8784007509,0.0825091126,0.9174908874,0.0207946229,0,0.0417524005,0.1232658246,LINEAR
0,2.9595935047,2.9722582561,0.0825091126,0.9174908874,0.0207946229,2.8555779123,0.0417524005,0.1232658246,LINEAR
0,3.0465815883,3.0474246653,0.0825091126,0.9174908874,0.0207946229,5.1251683177,0.0417524005,0.1232658246,LINEAR
0,3.17778578,3.1994087363,0.081737618,0.918262382,0.0206960814,0,0.0411740438,0.1223011922,LINEAR
0,3.3225910761,3.3364019397,0.081737618,0.918262382,0.0206960814,20.634688188,0.0411740438,0.1223011922,LINEAR
0,3.375818248,3.4028942913,0.081737618,0.918262382,0.0206960814,22.406164471,0.0411740438,0.1223011922,LINEAR
0,3.486047113,3.495717659,0.0673686552,0.9326313448,0.0237891334,0,0.0207428105,0.1139944998,LINEAR
0,3.6052007455,3.6853779579,0,1,0,0,0,0,LINEAR
1,0.3730431274,0.3963523465,0.9592727374,0.0407272626,0.0182844069,0,0.9234359583,0.9951095165,LINEAR
1,0.4388551513,0.4452174705,0.9114384429,0.0885615571,0.0243125268,0,0.863786766,0.9590901197,LINEAR
1,0.5530678859,0.5560455224,0.9114384429,0.0885615571,0.0243125268,22.678915121,0.863786766,0.9590901197,LINEAR
1,0.6173848095,0.6204308895,0.9114384429,0.0885615571,0.0243125268,15.540204606,0.863786766,0.9590901197,LINEAR
1,0.6351120465,0.6484572503,0.9114384429,0.0885615571,0.0243125268,21.733116414,0.863786766,0.9590901197,LINEAR
1,0.8707565619,0.8981552763,0.8310866422,0.1689133578,0.0314068496,0,0.769530348,0.8926429363,LINEAR
1,0.9031067714,0.9048120406,0.8310866422,0.1689133578,0.0314068496,3.6306603552,0.769530348,0.8926429363,LINEAR
1,0.927140934,0.9416656162,0.8310866422,0.1689133578,0.0314068496,1.4900192346,0.769530348,0.8926429363,LINEAR
1,0.9710421752,0.9828896003,0.7316625773,0.2683374227,0.0349679145,0,0.6631267242,0.8001984304,LINEAR
1,0.9963687875,0.9994059369,0.7316625773,0.2683374227,0.0349679145,0.5220924377,0.6631267242,0.8001984304,LINEAR
1,1.0239341205,1.0283487844,0.7316625773,0.2683374227,0.0349679145,4.7709332769,0.6631267242,0.8001984304,LINEAR
1,1.0300602845,1.031356609,0.7316625773,0.2683374227,0.0349679145,5.9774383818,0.6631267242,0.8001984304,LINEAR
1,1.0399063885,1.0505749922,0.7316625773,0.2683374227,0.0349679145,7.9286560131,0.6631267242,0.8001984304,LINEAR
1,1.0565447219,1.0654400114,0.7316625773,0.2683374227,0.0349679145,7.8215200467,0.6631267242,0.8001984304,LINEAR
1,1.0722268308,1.0773329035,0.707178432,0.292821568,0.0354183524,0,0.6377597369,0.7765971272,LINEAR
1,1.1057394241,1.1057991175,0.707178432,0.292821568,0.0354183524,2.1875702533,0.6377597369,0.7765971272,LINEAR
1,1.1102949812,1.1199577226,0.707178432,0.292821568,0.0354183524,4.9177235981,0.6377597369,0.7765971272,LINEAR
1,1.1217657051,1.1296063276,0.707178432,0.292821568,0.0354183524,8.4938074055,0.6377597369,0.7765971272,LINEAR
1,1.1438291513,1.1458118475,0.707178432,0.292821568,0.0354183524,18.805555992,0.6377597369,0.7765971272,LINEAR
1,1.1728765676,1.1757710273,0.707178432,0.292821568,0.0354183524,9.5351868193,0.6377597369,0.7765971272,LINEAR
1,1.1844839102,1.1872877263,0.707178432,0.292821568,0.0354183524,4.8926127274,0.6377597369,0.7765971272,LINEAR
