strata,trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
S2,1,1.2769893124,1.2835917766,0.3991591743,0.6008408257,0.040933683,0.8534054724,0.3189306298,0.4793877188,LINEAR
S2,1,1.297678296,1.30500843,0.3991591743,0.6008408257,0.040933683,0.4907085568,0.3189306298,0.4793877188,LINEAR
S2,1,1.3139307802,1.3194098561,0.3991591743,0.6008408257,0.040933683,3.323292463,0.3189306298,0.4793877188,LINEAR
S2,1,1.3334592087,1.3391554793,0.3824668016,0.6175331984,0.0403723992,0,0.3033383533,0.46159525,LINEAR
S2,1,1.3532614023,1.3537757713,0.3824668016,0.6175331984,0.0403723992,0.7775699159,0.3033383533,0.46159525,LINEAR
S2,1,1.3946663453,1.4001246006,0.3824668016,0.6175331984,0.0403723992,5.8854514785,0.3033383533,0.46159525,LINEAR
S2,1,1.4044283824,1.4046208942,0.3824668016,0.6175331984,0.0403723992,5.0436883122,0.3033383533,0.46159525,LINEAR
S2,1,1.4253406753,1.4469001186,0.3824668016,0.6175331984,0.0403723992,3.6255386974,0.3033383533,0.46159525,LINEAR
S2,1,1.4901741352,1.4991836468,0.3824668016,0.6175331984,0.0403723992,4.4937299732,0.3033383533,0.46159525,LINEAR
S2,1,1.5070062666,1.5080240587,0.3824668016,0.6175331984,0.0403723992,8.9901170795,0.3033383533,0.46159525,LINEAR
S2,1,1.5314711905,1.53251934,0.3824668016,0.6175331984,0.0403723992,6.8021380868,0.3033383533,0.46159525,LINEAR
S2,1,1.539450339,1.5439204,0.3824668016,0.6175331984,0.0403723992,2.1176508373,0.3033383533,0.46159525,LINEAR
S2,1,1.5470637502,1.5562826627,0.3330955002,0.6669044998,0.039682328,0,0.2553195666,0.4108714339,LINEAR
S2,1,1.572026629,1.5730873877,0.29612273,0.70387727,0.0383105688,0,0.2210353949,0.371210065,LINEAR
S2,1,1.5855475515,1.5918560991,0.29612273,0.70387727,0.0383105688,0.3965912321,0.2210353949,0.371210065,LINEAR
S2,1,1.5979659022,1.6153268222,0.2580621802,0.7419378198,0.0369058871,0,0.1857279707,0.3303963896,LINEAR
S2,1,1.6790009681,1.6791430315,0.2580621802,0.7419378198,0.0369058871,3.3774284394,0.1857279707,0.3303963896,LINEAR
S2,1,1.6997361206,1.7288140971,0.2580621802,0.7419378198,0.0369058871,4.8252615134,0.1857279707,0.3303963896,LINEAR
S2,1,1.7317812424,1.7393919555,0.2580621802,0.7419378198,0.0369058871,7.5807553155,0.1857279707,0.3303963896,LINEAR
S2,1,1.751475126,1.7518408549,0.2580621802,0.7419378198,0.0369058871,6.1804796908,0.1857279707,0.3303963896,LINEAR
S2,1,1.7558046421,1.7568037067,0.2580621802,0.7419378198,0.0369058871,0.4346455634,0.1857279707,0.3303963896,LINEAR
S2,1,1.760276868,1.7702617296,0.230646854,0.769353146,0.0354916034,0,0.1610845895,0.3002091185,LINEAR
S2,1,1.8196843341,1.8281246498,0.230646854,0.769353146,0.0354916034,3.3143633641,0.1610845895,0.3002091185,LINEAR
S2,1,1.8290206743,1.8438634909,0.1746687713,0.8253312287,0.0324271056,0,0.1111128122,0.2382247304,LINEAR
S2,1,1.8522653021,1.8624087078,0.1677289979,0.8322710021,0.0317121997,0,0.1055742287,0.2298837671,LINEAR
S2,1,1.923849938,1.9240599325,0.1677289979,0.8322710021,0.0317121997,6.8716061484,0.1055742287,0.2298837671,LINEAR
S2,1,1.9656823333,1.9752374179,0.1677289979,0.8322710021,0.0317121997,5.9864281162,0.1055742287,0.2298837671,LINEAR
S2,1,1.9962361106,2.0008662426,0.1148724132,0.8851275868,0.0270257142,0,0.0619029867,0.1678418397,LINEAR
S2,1,2.0498530776,2.0558866723,0.1148724132,0.8851275868,0.0270257142,14.966141386,0.0619029867,0.1678418397,LINEAR
S2,1,2.0687099299,2.0730322361,0.1148724132,0.8851275868,0.0270257142,7.3906117277,0.0619029867,0.1678418397,LINEAR
S2,1,2.0922640609,2.0970343477,0.0802831737,0.9197168263,0.0230110447,0,0.0351823549,0.1253839925,LINEAR
S2,1,2.2879613349,2.2946073496,0.0802831737,0.9197168263,0.0230110447,7.3314422987,0.0351823549,0.1253839925,LINEAR
S2,1,2.4509374872,2.4796085841,0.048530966,0.951469034,0.0183339982,0,0.0125969899,0.0844649421,LINEAR
S2,1,2.5512087732,2.5716693298,0.048530966,0.951469034,0.0183339982,22.775471837,0.0125969899,0.0844649421,LINEAR
S2,1,2.5937240697,2.6585207059,0.048530966,0.951469034,0.0183339982,12.253924137,0.0125969899,0.0844649421,LINEAR
S2,1,2.7119766194,2.73134905,0.0139167457,0.9860832543,0.0102651898,0,0,0.034036148,LINEAR
S2,1,3.3202999723,3.3435967895,0,1,0,0,0,0,LINEAR
