trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
0,5.4593186587,5.578806065,0.0503694347,0.9496305653,0.0231013989,0,0.0050915248,0.0956473445,LINEAR
0,6.2478242163,I,0,1,0,0,0,0,LINEAR
1,0.5593257217,0.5855814641,0.9249351244,0.0750648756,0.0249892993,0,0.8759569977,0.9739132511,LINEAR
1,0.7208502409,0.7388286874,0.8056789397,0.1943210603,0.0342138881,0,0.7386209513,0.8727369282,LINEAR
1,0.782108921,0.7907873915,0.7949068524,0.2050931476,0.0345364946,0,0.7272165668,0.8625971379,LINEAR
1,0.9399811469,0.9427552152,0.7949068524,0.2050931476,0.0345364946,17.634887902,0.7272165668,0.8625971379,LINEAR
1,0.96089756,0.9803547727,0.7949068524,0.2050931476,0.0345364946,16.688358645,0.7272165668,0.8625971379,LINEAR
1,1.088798886,1.1065323121,0.7949068524,0.2050931476,0.0345364946,7.4208838448,0.7272165668,0.8625971379,LINEAR
1,1.1794109066,1.188845965,0.7356719645,0.2643280355,0.0370390567,0,0.6630767473,0.8082671816,LINEAR
1,1.2341425329,1.2685965275,0.7092066676,0.2907933324,0.0378019486,0,0.6351162097,0.7832971254,LINEAR
1,1.2896424235,1.306779955,0.7092066676,0.2907933324,0.0378019486,5.1084015308,0.6351162097,0.7832971254,LINEAR
1,1.3296130794,1.347247741,0.7092066676,0.2907933324,0.0378019486,4.5899666769,0.6351162097,0.7832971254,LINEAR
1,1.3618069328,1.3635374541,0.7092066676,0.2907933324,0.0378019486,6.2963071082,0.6351162097,0.7832971254,LINEAR
1,1.3952725235,1.4069350296,0.7092066676,0.2907933324,0.0378019486,8.7244933249,0.6351162097,0.7832971254,LINEAR
1,1.4126775821,1.4323794899,0.7092066676,0.2907933324,0.0378019486,10.753335494,0.6351162097,0.7832971254,LINEAR
1,1.5076696652,1.5090080042,0.7092066676,0.2907933324,0.0378019486,5.3229900748,0.6351162097,0.7832971254,LINEAR
1,1.5218794375,1.5276764472,0.7092066676,0.2907933324,0.0378019486,0.1251074348,0.6351162097,0.7832971254,LINEAR
1,1.5493711148,1.550127567,0.7092066676,0.2907933324,0.0378019486,4.7780689368,0.6351162097,0.7832971254,LINEAR
1,1.5937691735,1.6055992938,0.7092066676,0.2907933324,0.0378019486,1.5317619743,0.6351162097,0.7832971254,LINEAR
1,1.6161283106,1.6186958807,0.6546581058,0.3453418942,0.0396932019,0,0.5768608597,0.7324553519,LINEAR
1,1.6603513958,1.6696207341,0.6546581058,0.3453418942,0.0396932019,1.2673674702,0.5768608597,0.7324553519,LINEAR
1,1.6707250511,1.685506993,0.6546581058,0.3453418942,0.0396932019,2.6355336985,0.5768608597,0.7324553519,LINEAR
1,1.6946672095,1.6998986882,0.6546581058,0.3453418942,0.0396932019,3.6178617665,0.5768608597,0.7324553519,LINEAR
1,1.7470345437,1.7626903095,0.5690530824,0.4309469176,0.0407943414,0,0.4890976424,0.6490085224,LINEAR
1,1.7649403401,1.7849488713,0.5690530824,0.4309469176,0.0407943414,0.0324488956,0.4890976424,0.6490085224,LINEAR
1,1.7882383778,1.8005629058,0.5633487124,0.4366512876,0.0407709533,0,0.4834391123,0.6432583124,LINEAR
1,1.821019011,1.8282990204,0.5394527843,0.4605472157,0.0406806843,0,0.4597201081,0.6191854604,LINEAR
1,1.8823923683,1.8846758786,0.5394527843,0.4605472157,0.0406806843,13.235222627,0.4597201081,0.6191854604,LINEAR
1,1.9035817555,1.9058569049,0.5394527843,0.4605472157,0.0406806843,13.982850856,0.4597201081,0.6191854604,LINEAR
1,1.9305855053,1.9312718848,0.5394527843,0.4605472157,0.0406806843,7.4952955403,0.4597201081,0.6191854604,LINEAR
1,1.9375205535,1.9468861748,0.5394527843,0.4605472157,0.0406806843,7.8128952181,0.4597201081,0.6191854604,LINEAR
1,1.9610659603,1.9622573186,0.5394527843,0.4605472157,0.0406806843,6.4093458296,0.4597201081,0.6191854604,LINEAR
1,1.9934409444,2.020740403,0.5394527843,0.4605472157,0.0406806843,6.7269455074,0.4597201081,0.6191854604,LINEAR
1,2.0471738756,2.0607213262,0.5394527843,0.4605472157,0.0406806843,7.7207504919,0.4597201081,0.6191854604,LINEAR
1,2.0930967771,2.1101580065,0.4239644783,0.5760355217,0.0394717165,0,0.3466013356,0.5013276211,LINEAR
1,2.2191889008,2.2231632121,0.4239644783,0.5760355217,0.0394717165,22.09788854,0.3466013356,0.5013276211,LINEAR
